sat_id,x0_m,y0_m,vx0_ms,vy0_ms,euler_class,euler_energy,euler_final_x_m,euler_final_y_m,rk4_class,rk4_energy,rk4_final_x_m,rk4_final_y_m
3204,6711259.740,0.000,0.000,8727.273,1,-2.131115e+07,-10870016.423,-4271000.038,1,-2.131015e+07,-10875400.410,-4253813.765
3205,6734636.364,0.000,0.000,8727.273,1,-2.110488e+07,-11212492.080,-3943103.990,1,-2.110399e+07,-11217435.229,-3925567.907
3206,6758012.987,0.000,0.000,8727.273,1,-2.090004e+07,-11539702.249,-3609640.891,1,-2.089925e+07,-11544199.714,-3591785.134
3207,6781389.610,0.000,0.000,8727.273,1,-2.069661e+07,-11852067.604,-3271443.441,1,-2.069593e+07,-11856116.489,-3253297.084
3208,6804766.234,0.000,0.000,8727.273,1,-2.049459e+07,-12150019.647,-2929273.736,1,-2.049401e+07,-12153618.803,-2910864.727
3209,6828142.857,0.000,0.000,8727.273,1,-2.029396e+07,-12433996.260,-2583828.418,1,-2.029347e+07,-12437146.095,-2565183.538
3210,6851519.481,0.000,0.000,8727.273,1,-2.009470e+07,-12704437.985,-2235743.581,1,-2.009430e+07,-12707140.291,-2216888.422
3211,6874896.104,0.000,0.000,8727.273,1,-1.989681e+07,-12961784.946,-1885599.398,1,-1.989648e+07,-12964042.732,-1866558.352
3212,6898272.727,0.000,0.000,8727.273,1,-1.970026e+07,-13206474.307,-1533924.476,1,-1.970000e+07,-13208291.652,-1514720.740
3213,6921649.351,0.000,0.000,8727.273,1,-1.950504e+07,-13438938.200,-1181199.921,1,-1.950485e+07,-13440320.118,-1161855.510
3214,6945025.974,0.000,0.000,8727.273,1,-1.931113e+07,-13659602.052,-827863.140,1,-1.931101e+07,-13660554.364,-808398.903
3215,6968402.597,0.000,0.000,8727.273,1,-1.911854e+07,-13868883.245,-474311.358,1,-1.911848e+07,-13869412.470,-454747.009
3216,6991779.221,0.000,0.000,8727.273,1,-1.892723e+07,-14067190.068,-120904.896,1,-1.892723e+07,-14067303.316,-101259.043
3217,7015155.844,0.000,0.000,8727.273,1,-1.873720e+07,-14254920.907,232029.809,1,-1.873725e+07,-14254625.793,251739.630
3218,7038532.468,0.000,0.000,8727.273,1,-1.854844e+07,-14432463.647,584197.410,1,-1.854854e+07,-14431768.203,603954.695
3219,7061909.091,0.000,0.000,8727.273,1,-1.836093e+07,-14600195.239,935331.068,1,-1.836108e+07,-14599107.840,955120.309
3220,7085285.714,0.000,0.000,8727.273,1,-1.817466e+07,-14758481.415,1285190.086,1,-1.817485e+07,-14757010.714,1304996.728
3221,7108662.338,0.000,0.000,8727.273,1,-1.798961e+07,-14907676.526,1633557.719,1,-1.798985e+07,-14905831.392,1653368.120
3222,7132038.961,0.000,0.000,8727.273,1,-1.780579e+07,-15048123.471,1980239.165,1,-1.780606e+07,-15045912.937,2000040.557
3223,7155415.584,0.000,0.000,8727.273,1,-1.762316e+07,-15180153.719,2325059.721,1,-1.762348e+07,-15177586.935,2344840.168
3224,7178792.208,0.000,0.000,8727.273,1,-1.744173e+07,-15304087.394,2667863.088,1,-1.744208e+07,-15301173.583,2687611.446
3225,7202168.831,0.000,0.000,8727.273,1,-1.726147e+07,-15420233.411,3008509.811,1,-1.726186e+07,-15416981.835,3028215.687
3226,7225545.455,0.000,0.000,8727.273,1,-1.708239e+07,-15528889.665,3346875.854,1,-1.708280e+07,-15525309.590,3366529.572
3227,7248922.078,0.000,0.000,8727.273,1,-1.690446e+07,-15630343.247,3682851.286,1,-1.690490e+07,-15626443.915,3702443.845
3228,7272298.701,0.000,0.000,8727.273,1,-1.672767e+07,-15724870.691,4016339.080,1,-1.672815e+07,-15720661.295,4035862.123
3229,7295675.325,0.000,0.000,8727.273,1,-1.655202e+07,-15812738.245,4347254.011,1,-1.655252e+07,-15808227.906,4366699.787
3230,7319051.948,0.000,0.000,8727.273,1,-1.637750e+07,-15894202.150,4675521.641,1,-1.637802e+07,-15889399.900,4694882.972
3231,7342428.571,0.000,0.000,8727.273,1,-1.620408e+07,-15969508.935,5001077.396,1,-1.620463e+07,-15964423.699,5020347.647
3232,7365805.195,0.000,0.000,8727.273,1,-1.603177e+07,-16038895.721,5323865.710,1,-1.603234e+07,-16033536.305,5343038.758
3233,7389181.818,0.000,0.000,8727.273,1,-1.586055e+07,-16102590.523,5643839.249,1,-1.586114e+07,-16096965.599,5662909.451
3234,7412558.442,0.000,0.000,8727.273,1,-1.569041e+07,-16160812.556,5960958.193,1,-1.569102e+07,-16154930.656,5979920.362
3235,7435935.065,0.000,0.000,8727.273,1,-1.552134e+07,-16213772.545,6275189.580,1,-1.552197e+07,-16207642.048,6294038.957
3236,7459311.688,0.000,0.000,8727.273,1,-1.535333e+07,-16261673.019,6586506.702,1,-1.535398e+07,-16255302.148,6605238.932
3237,7482688.312,0.000,0.000,8727.273,1,-1.518638e+07,-16304708.620,6894888.558,1,-1.518704e+07,-16298105.435,6913499.663
3238,7506064.935,0.000,0.000,8727.273,1,-1.502046e+07,-16343066.387,7200319.341,1,-1.502114e+07,-16336238.780,7218805.702
3239,7529441.558,0.000,0.000,8727.273,1,-1.485557e+07,-16376926.049,7502787.978,1,-1.485627e+07,-16369881.741,7521146.310
3240,7552818.182,0.000,0.000,8727.273,1,-1.469171e+07,-16406460.302,7802287.700,1,-1.469242e+07,-16399206.843,7820515.032
3241,7576194.805,0.000,0.000,8727.273,1,-1.452886e+07,-16431835.082,8098815.654,1,-1.452958e+07,-16424379.846,8116909.312
3242,7599571.429,0.000,0.000,8727.273,1,-1.436701e+07,-16453209.831,8392372.540,1,-1.436774e+07,-16445560.017,8410330.126
3243,7622948.052,0.000,0.000,8727.273,1,-1.420615e+07,-16470737.752,8682962.284,1,-1.420689e+07,-16462900.383,8700781.661
3244,7646324.675,0.000,0.000,8727.273,1,-1.404628e+07,-16484566.058,8970591.734,1,-1.404703e+07,-16476547.983,8988271.009
3245,7669701.299,0.000,0.000,8727.273,1,-1.388738e+07,-16494836.211,9255270.385,1,-1.388815e+07,-16486644.104,9272807.894
3246,7693077.922,0.000,0.000,8727.273,1,-1.372945e+07,-16501684.156,9537010.120,1,-1.373022e+07,-16493324.519,9554404.412
3247,7716454.545,0.000,0.000,8727.273,1,-1.357247e+07,-16505240.542,9815824.979,1,-1.357326e+07,-16496719.703,9833074.806
3248,7739831.169,0.000,0.000,8727.273,1,-1.341645e+07,-16505630.936,10091730.945,1,-1.341724e+07,-16496955.057,10108835.244
3249,7763207.792,0.000,0.000,8727.273,1,-1.326136e+07,-16502976.031,10364745.744,1,-1.326217e+07,-16494151.105,10381703.627
3250,7786584.416,0.000,0.000,8727.273,1,-1.310721e+07,-16497391.846,10634888.665,1,-1.310802e+07,-16488423.702,10651699.411
3251,7809961.039,0.000,0.000,8727.273,1,-1.295398e+07,-16488989.916,10902180.396,1,-1.295480e+07,-16479884.220,10918843.435
3252,7833337.662,0.000,0.000,8727.273,1,-1.280166e+07,-16477877.473,11166642.869,1,-1.280249e+07,-16468639.732,11183157.776
3253,7856714.286,0.000,0.000,8727.273,1,-1.265025e+07,-16464157.625,11428299.123,1,-1.265109e+07,-16454793.191,11444665.605
3254,7880090.909,0.000,0.000,8727.273,1,-1.249974e+07,-16447929.523,11687173.172,1,-1.250058e+07,-16438443.595,11703391.061
3255,7903467.532,0.000,0.000,8727.273,1,-1.235012e+07,-16429288.526,11943289.891,1,-1.235097e+07,-16419686.150,11959359.136
3256,7926844.156,0.000,0.000,8727.273,1,-1.220139e+07,-16408326.350,12196674.908,1,-1.220224e+07,-16398612.428,12212595.564
3257,7950220.779,0.000,0.000,8727.273,1,-1.205352e+07,-16385131.223,12447354.501,1,-1.205438e+07,-16375310.512,12463126.727
3258,7973597.403,0.000,0.000,8727.273,1,-1.190653e+07,-16359788.024,12695355.513,1,-1.190739e+07,-16349865.140,12710979.558
3259,7996974.026,0.000,0.000,8727.273,1,-1.176039e+07,-16332378.419,12940705.265,1,-1.176126e+07,-16322357.843,12956181.467
3260,8020350.649,0.000,0.000,8727.273,1,-1.161511e+07,-16302980.994,13183431.480,1,-1.161599e+07,-16292867.073,13198760.257
3261,8043727.273,0.000,0.000,8727.273,1,-1.147067e+07,-16271671.380,13423562.218,1,-1.147155e+07,-16261468.328,13438744.063
3262,8067103.896,0.000,0.000,8727.273,1,-1.132707e+07,-16238522.370,13661125.805,1,-1.132796e+07,-16228234.276,13676161.281
3263,8090480.519,0.000,0.000,8727.273,1,-1.118430e+07,-16203604.035,13896150.782,1,-1.118519e+07,-16193234.863,13911040.515
3264,8113857.143,0.000,0.000,8727.273,1,-1.104235e+07,-16166983.836,14128665.847,1,-1.104324e+07,-16156537.430,14143410.523
3265,8137233.766,0.000,0.000,8727.273,1,-1.090122e+07,-16128726.726,14358699.809,1,-1.090212e+07,-16118206.813,14373300.168
3266,8160610.390,0.000,0.000,8727.273,1,-1.076090e+07,-16088895.252,14586281.541,1,-1.076180e+07,-16078305.444,14600738.373
3267,8183987.013,0.000,0.000,8727.273,1,-1.062138e+07,-16047549.653,14811439.943,1,-1.062228e+07,-16036893.449,14825754.085
3268,8207363.636,0.000,0.000,8727.273,1,-1.048265e+07,-16004747.948,15034203.903,1,-1.048355e+07,-15994028.740,15048376.234
3269,8230740.260,0.000,0.000,8727.273,1,-1.034471e+07,-15960546.028,15254602.263,1,-1.034562e+07,-15949767.104,15268633.701
3270,8254116.883,0.000,0.000,8727.273,1,-1.020755e+07,-15914997.738,15472663.792,1,-1.020846e+07,-15904162.282,15486555.291
3271,8277493.506,0.000,0.000,8727.273,1,-1.007117e+07,-15868154.961,15688417.155,1,-1.007208e+07,-15857266.058,15702169.701
3272,8300870.130,0.000,0.000,8727.273,1,-9.935557e+06,-15820067.692,15901890.888,1,-9.936471e+06,-15809128.330,15915505.496
3273,8324246.753,0.000,0.000,8727.273,1,-9.800705e+06,-15770784.113,16113113.379,1,-9.801621e+06,-15759797.187,16126591.090
3274,8347623.377,0.000,0.000,8727.273,1,-9.666608e+06,-15720350.666,16322112.843,1,-9.667526e+06,-15709318.980,16335454.724
3275,8371000.000,0.000,0.000,8727.273,1,-9.533260e+06,-15668812.120,16528917.308,1,-9.534180e+06,-15657738.387,16542124.447
3276,6571000.000,0.000,0.000,8818.182,1,-2.178168e+07,-10149637.875,-4939446.718,1,-2.178038e+07,-10156007.241,-4922848.278
3277,6594376.623,0.000,0.000,8818.182,1,-2.156651e+07,-10535371.832,-4621244.454,1,-2.156534e+07,-10541305.215,-4604212.996
3278,6617753.247,0.000,0.000,8818.182,1,-2.135286e+07,-10904367.753,-4295163.526,1,-2.135182e+07,-10909855.007,-4277732.818
3279,6641129.870,0.000,0.000,8818.182,1,-2.114072e+07,-11257035.950,-3962260.820,1,-2.113981e+07,-11262069.511,-3944463.700
3280,6664506.494,0.000,0.000,8818.182,1,-2.093008e+07,-11593810.240,-3623503.833,1,-2.092928e+07,-11598384.872,-3605372.081
3281,6687883.117,0.000,0.000,8818.182,1,-2.072092e+07,-11915141.046,-3279777.047,1,-2.072022e+07,-11919253.606,-3261341.296
3282,6711259.740,0.000,0.000,8818.182,1,-2.051322e+07,-12221489.634,-2931888.056,1,-2.051262e+07,-12225138.846,-2913177.727
3283,6734636.364,0.000,0.000,8818.182,1,-2.030696e+07,-12513323.291,-2580573.409,1,-2.030647e+07,-12516509.542,-2561616.668
3284,6758012.987,0.000,0.000,8818.182,1,-2.010215e+07,-12791111.345,-2226504.135,1,-2.010173e+07,-12793836.492,-2207327.867
3285,6781389.610,0.000,0.000,8818.182,1,-1.989874e+07,-13055321.882,-1870290.931,1,-1.989841e+07,-13057589.074,-1850920.737
3286,6804766.234,0.000,0.000,8818.182,1,-1.969674e+07,-13306419.062,-1512489.015,1,-1.969649e+07,-13308232.581,-1492949.215
3287,6828142.857,0.000,0.000,8818.182,1,-1.949613e+07,-13544860.955,-1153602.651,1,-1.949595e+07,-13546226.067,-1133916.300
3288,6851519.481,0.000,0.000,8818.182,1,-1.929689e+07,-13771097.804,-794089.343,1,-1.929678e+07,-13772020.624,-774278.253
3289,6874896.104,0.000,0.000,8818.182,1,-1.909901e+07,-13985570.652,-434363.717,1,-1.909896e+07,-13986058.027,-414448.490
3290,6898272.727,0.000,0.000,8818.182,1,-1.890247e+07,-14188710.289,-74801.113,1,-1.890248e+07,-14188769.684,-54801.173
3291,6921649.351,0.000,0.000,8818.182,1,-1.870727e+07,-14380936.446,284259.112,1,-1.870733e+07,-14380575.848,304325.476
3292,6945025.974,0.000,0.000,8818.182,1,-1.851338e+07,-14562657.216,642510.538,1,-1.851349e+07,-14561885.045,662626.135
3293,6968402.597,0.000,0.000,8818.182,1,-1.832079e+07,-14734268.649,999676.883,1,-1.832096e+07,-14733093.678,1019825.574
3294,6991779.221,0.000,0.000,8818.182,1,-1.812950e+07,-14896154.507,1355509.435,1,-1.812971e+07,-14894585.794,1375676.091
3295,7015155.844,0.000,0.000,8818.182,1,-1.793948e+07,-15048686.138,1709784.694,1,-1.793973e+07,-15046732.959,1729955.150
3296,7038532.468,0.000,0.000,8818.182,1,-1.775073e+07,-15192222.454,2062302.209,1,-1.775102e+07,-15189894.249,2082463.219
3297,7061909.091,0.000,0.000,8818.182,1,-1.756323e+07,-15327109.993,2412882.596,1,-1.756356e+07,-15324416.317,2433021.792
3298,7085285.714,0.000,0.000,8818.182,1,-1.737697e+07,-15453683.053,2761365.725,1,-1.737733e+07,-15450633.529,2781471.572
3299,7108662.338,0.000,0.000,8818.182,1,-1.719193e+07,-15572263.874,3107609.058,1,-1.719233e+07,-15568868.160,3127670.809
3300,7132038.961,0.000,0.000,8818.182,1,-1.700812e+07,-15683162.873,3451486.126,1,-1.700854e+07,-15679430.623,3471493.785
3301,7155415.584,0.000,0.000,8818.182,1,-1.682550e+07,-15786678.904,3792885.133,1,-1.682596e+07,-15782619.739,3812829.414
3302,7178792.208,0.000,0.000,8818.182,1,-1.664407e+07,-15883099.549,4131707.690,1,-1.664456e+07,-15878723.033,4151579.977
3303,7202168.831,0.000,0.000,8818.182,1,-1.646383e+07,-15972701.427,4467867.636,1,-1.646434e+07,-15968017.043,4487659.949
3304,7225545.455,0.000,0.000,8818.182,1,-1.628475e+07,-16055750.519,4801289.981,1,-1.628528e+07,-16050767.650,4820994.938
3305,7248922.078,0.000,0.000,8818.182,1,-1.610682e+07,-16132502.498,5131909.921,1,-1.610738e+07,-16127230.410,5151520.705
3306,7272298.701,0.000,0.000,8818.182,1,-1.593004e+07,-16203203.066,5459671.946,1,-1.593063e+07,-16197650.894,5479182.273
3307,7295675.325,0.000,0.000,8818.182,1,-1.575440e+07,-16268088.297,5784529.022,1,-1.575500e+07,-16262265.033,5803933.110
3308,7319051.948,0.000,0.000,8818.182,1,-1.557988e+07,-16327384.970,6106441.839,1,-1.558050e+07,-16321299.454,6125734.378
3309,7342428.571,0.000,0.000,8818.182,1,-1.540647e+07,-16381310.911,6425378.125,1,-1.540711e+07,-16374971.820,6444554.250
3310,7365805.195,0.000,0.000,8818.182,1,-1.523416e+07,-16430075.320,6741312.018,1,-1.523482e+07,-16423491.163,6760367.282
3311,7389181.818,0.000,0.000,8818.182,1,-1.506295e+07,-16473879.100,7054223.492,1,-1.506362e+07,-16467058.213,7073153.840
3312,7412558.442,0.000,0.000,8818.182,1,-1.489281e+07,-16512915.171,7364097.824,1,-1.489350e+07,-16505865.713,7382899.573
3313,7435935.065,0.000,0.000,8818.182,1,-1.472375e+07,-16547368.788,7670925.119,1,-1.472445e+07,-16540098.736,7689594.929
3314,7459311.688,0.000,0.000,8818.182,1,-1.455574e+07,-16577417.836,7974699.860,1,-1.455646e+07,-16569934.983,7993234.719
3315,7482688.312,0.000,0.000,8818.182,1,-1.438879e+07,-16603233.129,8275420.509,1,-1.438952e+07,-16595545.086,8293817.708
3316,7506064.935,0.000,0.000,8818.182,1,-1.422288e+07,-16624978.691,8573089.131,1,-1.422362e+07,-16617092.882,8591346.249
3317,7529441.558,0.000,0.000,8818.182,1,-1.405799e+07,-16642812.034,8867711.054,1,-1.405875e+07,-16634735.700,8885825.938
3318,7552818.182,0.000,0.000,8818.182,1,-1.389413e+07,-16656884.421,9159294.562,1,-1.389490e+07,-16648624.617,9177265.308
3319,7576194.805,0.000,0.000,8818.182,1,-1.373128e+07,-16667341.122,9447850.602,1,-1.373206e+07,-16658904.722,9465675.544
3320,7599571.429,0.000,0.000,8818.182,1,-1.356943e+07,-16674321.665,9733392.527,1,-1.357022e+07,-16665715.361,9751070.218
3321,7622948.052,0.000,0.000,8818.182,1,-1.340858e+07,-16677960.068,10015935.853,1,-1.340937e+07,-16669190.370,10033465.052
3322,7646324.675,0.000,0.000,8818.182,1,-1.324871e+07,-16678385.067,10295498.042,1,-1.324951e+07,-16669458.311,10312877.699
3323,7669701.299,0.000,0.000,8818.182,1,-1.308981e+07,-16675720.339,10572098.297,1,-1.309063e+07,-16666642.686,10589327.544
3324,7693077.922,0.000,0.000,8818.182,1,-1.293188e+07,-16670084.713,10845757.377,1,-1.293270e+07,-16660862.149,10862835.513
3325,7716454.545,0.000,0.000,8818.182,1,-1.277491e+07,-16661592.363,11116497.430,1,-1.277574e+07,-16652230.709,11133423.912
3326,7739831.169,0.000,0.000,8818.182,1,-1.261889e+07,-16650353.014,11384341.837,1,-1.261972e+07,-16640857.921,11401116.266
3327,7763207.792,0.000,0.000,8818.182,1,-1.246381e+07,-16636472.115,11649315.068,1,-1.246465e+07,-16626849.074,11665937.184
3328,7786584.416,0.000,0.000,8818.182,1,-1.230965e+07,-16620051.028,11911442.553,1,-1.231050e+07,-16610305.369,11927912.222
3329,7809961.039,0.000,0.000,8818.182,1,-1.215642e+07,-16601187.189,12170750.562,1,-1.215728e+07,-16591324.086,12187067.768
3330,7833337.662,0.000,0.000,8818.182,1,-1.200411e+07,-16579974.275,12427266.097,1,-1.200497e+07,-16569998.751,12443430.934
3331,7856714.286,0.000,0.000,8818.182,1,-1.185270e+07,-16556502.360,12681016.788,1,-1.185357e+07,-16546419.287,12697029.454
3332,7880090.909,0.000,0.000,8818.182,1,-1.170219e+07,-16530858.065,12932030.807,1,-1.170306e+07,-16520672.170,12947891.593
3333,7903467.532,0.000,0.000,8818.182,1,-1.155258e+07,-16503124.697,13180336.779,1,-1.155345e+07,-16492840.564,13196046.065
3334,7926844.156,0.000,0.000,8818.182,1,-1.140384e+07,-16473382.389,13425963.709,1,-1.140472e+07,-16463004.464,13441521.958
3335,7950220.779,0.000,0.000,8818.182,1,-1.125598e+07,-16441708.229,13668940.911,1,-1.125686e+07,-16431240.823,13684348.659
3336,7973597.403,0.000,0.000,8818.182,1,-1.110899e+07,-16408176.388,13909297.941,1,-1.110987e+07,-16397623.679,13924555.797
3337,7996974.026,0.000,0.000,8818.182,1,-1.096285e+07,-16372858.234,14147064.543,1,-1.096374e+07,-16362224.273,14162173.180
3338,8020350.649,0.000,0.000,8818.182,1,-1.081757e+07,-16335822.451,14382270.594,1,-1.081847e+07,-16325111.165,14397230.743
3339,8043727.273,0.000,0.000,8818.182,1,-1.067313e+07,-16297135.148,14614946.055,1,-1.067403e+07,-16286350.340,14629758.504
3340,8067103.896,0.000,0.000,8818.182,1,-1.052953e+07,-16256859.961,14845120.925,1,-1.053043e+07,-16246005.318,14859786.512
3341,8090480.519,0.000,0.000,8818.182,1,-1.038676e+07,-16215058.156,15072825.206,1,-1.038767e+07,-16204137.249,15087344.816
3342,8113857.143,0.000,0.000,8818.182,1,-1.024482e+07,-16171788.723,15298088.861,1,-1.024572e+07,-16160805.010,15312463.420
3343,8137233.766,0.000,0.000,8818.182,1,-1.010369e+07,-16127108.467,15520941.784,1,-1.010459e+07,-16116065.300,15535172.258
3344,8160610.390,0.000,0.000,8818.182,1,-9.963363e+06,-16081072.097,15741413.768,1,-9.964274e+06,-16069972.721,15755501.158
3345,8183987.013,0.000,0.000,8818.182,1,-9.823842e+06,-16033732.312,15959534.479,1,-9.824756e+06,-16022579.869,15973479.819
3346,8207363.636,0.000,0.000,8818.182,1,-9.685116e+06,-15985139.874,16175333.432,1,-9.686032e+06,-15973937.408,16189137.784
3347,8230740.260,0.000,0.000,8818.182,1,-9.547178e+06,-15935343.693,16388839.966,1,-9.548096e+06,-15924094.150,16402504.420
3348,8254116.883,0.000,0.000,8818.182,1,-9.410022e+06,-15884390.896,16600083.228,1,-9.410942e+06,-15873097.128,16613608.898
3349,8277493.506,0.000,0.000,8818.182,1,-9.273640e+06,-15832326.898,16809092.153,1,-9.274562e+06,-15820991.666,16822480.171
3350,8300870.130,0.000,0.000,8818.182,1,-9.138027e+06,-15779195.467,17015895.445,1,-9.138950e+06,-15767821.444,17029146.966
3351,8324246.753,0.000,0.000,8818.182,1,-9.003175e+06,-15725038.793,17220521.571,1,-9.004100e+06,-15713628.567,17233637.765
3352,8347623.377,0.000,0.000,8818.182,1,-8.869079e+06,-15669897.548,17422998.738,1,-8.870005e+06,-15658453.623,17435980.789
3353,8371000.000,0.000,0.000,8818.182,1,-8.735732e+06,-15613810.943,17623354.891,1,-8.736660e+06,-15602335.740,17636203.997
3354,6571000.000,0.000,0.000,8909.091,1,-2.097542e+07,-11622216.220,-3661592.272,1,-2.097459e+07,-11626902.885,-3643204.254
3355,6594376.623,0.000,0.000,8909.091,1,-2.076027e+07,-11953851.106,-3312589.521,1,-2.075956e+07,-11958061.940,-3293881.248
3356,6617753.247,0.000,0.000,8909.091,1,-2.054665e+07,-12269875.904,-2959167.481,1,-2.054604e+07,-12273609.361,-2940170.023
3357,6641129.870,0.000,0.000,8909.091,1,-2.033453e+07,-12570789.024,-2602110.265,1,-2.033402e+07,-12574045.344,-2582853.344
3358,6664506.494,0.000,0.000,8909.091,1,-2.012392e+07,-12857090.463,-2242130.657,1,-2.012350e+07,-12859871.467,-2222642.621
3359,6687883.117,0.000,0.000,8909.091,1,-1.991477e+07,-13129278.263,-1879875.950,1,-1.991444e+07,-13131587.155,-1860183.768
3360,6711259.740,0.000,0.000,8909.091,1,-1.970710e+07,-13387845.641,-1515933.391,1,-1.970684e+07,-13389686.835,-1496062.658
3361,6734636.364,0.000,0.000,8909.091,1,-1.950086e+07,-13633278.687,-1150835.221,1,-1.950068e+07,-13634657.646,-1130810.180
3362,6758012.987,0.000,0.000,8909.091,1,-1.929606e+07,-13866054.538,-785063.344,1,-1.929595e+07,-13866977.630,-764906.908
3363,6781389.610,0.000,0.000,8909.091,1,-1.909268e+07,-14086639.961,-419053.621,1,-1.909263e+07,-14087114.325,-398787.412
3364,6804766.234,0.000,0.000,8909.091,1,-1.889069e+07,-14295490.260,-53199.834,1,-1.889070e+07,-14295523.691,-32844.218
3365,6828142.857,0.000,0.000,8909.091,1,-1.869010e+07,-14493048.475,312142.683,1,-1.869016e+07,-14492649.317,332568.551
3366,6851519.481,0.000,0.000,8909.091,1,-1.849087e+07,-14679744.810,676653.710,1,-1.849099e+07,-14678921.861,697131.840
3367,6874896.104,0.000,0.000,8909.091,1,-1.829300e+07,-14855996.254,1040045.082,1,-1.829317e+07,-14854758.683,1060558.603
3368,6898272.727,0.000,0.000,8909.091,1,-1.809648e+07,-15022206.369,1402057.894,1,-1.809669e+07,-15020563.637,1422591.006
3369,6921649.351,0.000,0.000,8909.091,1,-1.790129e+07,-15178765.196,1762459.943,1,-1.790154e+07,-15176726.991,1782997.866
3370,6945025.974,0.000,0.000,8909.091,1,-1.770741e+07,-15326049.283,2121043.383,1,-1.770771e+07,-15323625.462,2141572.313
3371,6968402.597,0.000,0.000,8909.091,1,-1.751483e+07,-15464421.791,2477622.594,1,-1.751517e+07,-15461622.326,2498129.649
3372,6991779.221,0.000,0.000,8909.091,1,-1.732355e+07,-15594232.675,2832032.220,1,-1.732392e+07,-15591067.604,2852505.399
3373,7015155.844,0.000,0.000,8909.091,1,-1.713354e+07,-15715818.912,3184125.389,1,-1.713395e+07,-15712298.304,3204553.525
