step,sat_id,class,x_m,y_m,r_km
224,2,3,6388414.593,1106925.432,6483.604
225,2,3,6386353.277,1111747.760,6482.399
226,2,3,6384282.617,1116568.462,6481.187
227,2,3,6382202.609,1121387.529,6479.971
228,2,3,6380113.251,1126204.954,6478.749
229,2,3,6378014.542,1131020.728,6477.521
230,2,3,6375906.479,1135834.843,6476.288
231,2,3,6373789.059,1140647.291,6475.049
232,2,3,6371662.282,1145458.064,6473.805
233,2,3,6369526.143,1150267.155,6472.556
234,2,3,6367380.641,1155074.554,6471.301
0,3,3,6641129.870,0.000,6641.130
1,3,3,6641125.351,4999.999,6641.127
2,3,3,6641111.795,9999.991,6641.119
3,3,3,6641089.201,14999.969,6641.106
4,3,3,6641057.569,19999.927,6641.088
5,3,3,6641016.900,24999.858,6641.064
6,3,3,6640967.193,29999.755,6641.035
7,3,3,6640908.448,34999.611,6641.001
8,3,3,6640840.665,39999.419,6640.961
9,3,3,6640763.844,44999.173,6640.916
10,3,3,6640677.986,49998.866,6640.866
11,3,3,6640583.089,54998.491,6640.811
12,3,3,6640479.154,59998.040,6640.750
13,3,3,6640366.181,64997.508,6640.684
14,3,3,6640244.169,69996.888,6640.613
15,3,3,6640113.119,74996.172,6640.537
16,3,3,6639973.030,79995.355,6640.455
17,3,3,6639823.903,84994.428,6640.368
18,3,3,6639665.736,89993.386,6640.276
19,3,3,6639498.531,94992.221,6640.178
20,3,3,6639322.286,99990.927,6640.075
21,3,3,6639137.001,104989.496,6639.967
22,3,3,6638942.677,109987.923,6639.854
23,3,3,6638739.313,114986.200,6639.735
24,3,3,6638526.909,119984.320,6639.611
25,3,3,6638305.465,124982.277,6639.482
26,3,3,6638074.981,129980.064,6639.347
27,3,3,6637835.455,134977.674,6639.208
28,3,3,6637586.889,139975.100,6639.063
29,3,3,6637329.281,144972.335,6638.912
30,3,3,6637062.632,149969.373,6638.757
31,3,3,6636786.941,154966.206,6638.596
32,3,3,6636502.208,159962.829,6638.430
33,3,3,6636208.433,164959.233,6638.258
34,3,3,6635905.615,169955.413,6638.082
35,3,3,6635593.754,174951.361,6637.900
36,3,3,6635272.850,179947.070,6637.712
37,3,3,6634942.902,184942.534,6637.520
38,3,3,6634603.910,189937.747,6637.322
39,3,3,6634255.874,194932.700,6637.119
40,3,3,6633898.794,199927.387,6636.911
41,3,3,6633532.668,204921.802,6636.697
42,3,3,6633157.497,209915.938,6636.478
43,3,3,6632773.280,214909.787,6636.254
44,3,3,6632380.017,219903.343,6636.025
45,3,3,6631977.708,224896.599,6635.790
46,3,3,6631566.351,229889.549,6635.550
47,3,3,6631145.947,234882.185,6635.305
48,3,3,6630716.496,239874.500,6635.054
49,3,3,6630277.996,244866.488,6634.798
50,3,3,6629830.447,249858.142,6634.537
51,3,3,6629373.849,254849.454,6634.271
52,3,3,6628908.202,259840.419,6633.999
53,3,3,6628433.505,264831.029,6633.722
54,3,3,6627949.756,269821.278,6633.440
55,3,3,6627456.957,274811.158,6633.152
56,3,3,6626955.106,279800.663,6632.859
57,3,3,6626444.204,284789.785,6632.561
58,3,3,6625924.248,289778.518,6632.258
59,3,3,6625395.239,294766.856,6631.949
60,3,3,6624857.177,299754.791,6631.635
61,3,3,6624310.060,304742.316,6631.316
62,3,3,6623753.889,309729.424,6630.991
63,3,3,6623188.662,314716.109,6630.662
64,3,3,6622614.379,319702.364,6630.327
65,3,3,6622031.040,324688.181,6629.986
66,3,3,6621438.644,329673.555,6629.641
67,3,3,6620837.190,334658.477,6629.290
68,3,3,6620226.677,339642.942,6628.933
69,3,3,6619607.105,344626.942,6628.572
70,3,3,6618978.474,349610.470,6628.205
71,3,3,6618340.783,354593.520,6627.833
72,3,3,6617694.031,359576.084,6627.456
73,3,3,6617038.217,364558.156,6627.073
74,3,3,6616373.340,369539.728,6626.685
75,3,3,6615699.401,374520.794,6626.292
76,3,3,6615016.399,379501.348,6625.893
77,3,3,6614324.331,384481.381,6625.490
78,3,3,6613623.199,389460.887,6625.080
79,3,3,6612913.002,394439.860,6624.666
80,3,3,6612193.737,399418.291,6624.246
81,3,3,6611465.406,404396.175,6623.821
82,3,3,6610728.006,409373.504,6623.391
83,3,3,6609981.538,414350.272,6622.956
84,3,3,6609226.000,419326.471,6622.515
85,3,3,6608461.392,424302.095,6622.069
86,3,3,6607687.713,429277.136,6621.617
87,3,3,6606904.962,434251.588,6621.161
88,3,3,6606113.139,439225.444,6620.699
89,3,3,6605312.242,444198.696,6620.231
90,3,3,6604502.271,449171.338,6619.759
91,3,3,6603683.225,454143.363,6619.281
92,3,3,6602855.102,459114.764,6618.798
93,3,3,6602017.903,464085.533,6618.309
94,3,3,6601171.627,469055.665,6617.815
95,3,3,6600316.271,474025.151,6617.316
96,3,3,6599451.837,478993.985,6616.812
97,3,3,6598578.322,483962.161,6616.302
98,3,3,6597695.726,488929.670,6615.787
99,3,3,6596804.048,493896.506,6615.267
100,3,3,6595903.287,498862.662,6614.741
101,3,3,6594993.442,503828.131,6614.211
102,3,3,6594074.512,508792.906,6613.674
103,3,3,6593146.496,513756.980,6613.133
104,3,3,6592209.394,518720.346,6612.586
105,3,3,6591263.203,523682.997,6612.034
106,3,3,6590307.925,528644.926,6611.477
107,3,3,6589343.556,533606.126,6610.914
108,3,3,6588370.097,538566.589,6610.346
109,3,3,6587387.546,543526.309,6609.773
110,3,3,6586395.902,548485.279,6609.194
111,3,3,6585395.165,553443.492,6608.610
112,3,3,6584385.333,558400.940,6608.021
113,3,3,6583366.406,563357.617,6607.427
114,3,3,6582338.381,568313.516,6606.827
115,3,3,6581301.259,573268.629,6606.222
116,3,3,6580255.037,578222.950,6605.611
117,3,3,6579199.716,583176.471,6604.995
118,3,3,6578135.294,588129.185,6604.374
119,3,3,6577061.769,593081.085,6603.748
120,3,3,6575979.141,598032.165,6603.116
121,3,3,6574887.409,602982.416,6602.479
122,3,3,6573786.571,607931.833,6601.837
123,3,3,6572676.627,612880.407,6601.189
124,3,3,6571557.575,617828.132,6600.536
125,3,3,6570429.414,622775.000,6599.878
126,3,3,6569292.142,627721.006,6599.215
127,3,3,6568145.760,632666.140,6598.546
128,3,3,6566990.265,637610.397,6597.871
129,3,3,6565825.656,642553.769,6597.192
130,3,3,6564651.932,647496.249,6596.507
131,3,3,6563469.093,652437.829,6595.817
132,3,3,6562277.136,657378.504,6595.122
133,3,3,6561076.060,662318.265,6594.421
134,3,3,6559865.865,667257.105,6593.715
135,3,3,6558646.549,672195.018,6593.003
136,3,3,6557418.111,677131.995,6592.286
137,3,3,6556180.549,682068.031,6591.564
138,3,3,6554933.862,687003.117,6590.837
139,3,3,6553678.049,691937.247,6590.104
140,3,3,6552413.109,696870.413,6589.366
141,3,3,6551139.040,701802.608,6588.623
142,3,3,6549855.841,706733.825,6587.874
143,3,3,6548563.511,711664.057,6587.120
144,3,3,6547262.048,716593.297,6586.361
145,3,3,6545951.451,721521.536,6585.596
146,3,3,6544631.719,726448.769,6584.826
147,3,3,6543302.850,731374.988,6584.051
148,3,3,6541964.843,736300.185,6583.270
149,3,3,6540617.697,741224.353,6582.484
150,3,3,6539261.409,746147.486,6581.692
151,3,3,6537895.980,751069.576,6580.896
152,3,3,6536521.406,755990.615,6580.094
153,3,3,6535137.688,760910.596,6579.286
154,3,3,6533744.823,765829.512,6578.474
155,3,3,6532342.810,770747.356,6577.656
156,3,3,6530931.648,775664.121,6576.832
157,3,3,6529511.335,780579.799,6576.004
158,3,3,6528081.869,785494.383,6575.170
159,3,3,6526643.250,790407.865,6574.330
160,3,3,6525195.475,795320.238,6573.485
161,3,3,6523738.544,800231.496,6572.635
162,3,3,6522272.454,805141.630,6571.780
163,3,3,6520797.204,810050.633,6570.919
164,3,3,6519312.793,814958.498,6570.053
165,3,3,6517819.219,819865.218,6569.182
166,3,3,6516316.481,824770.785,6568.305
167,3,3,6514804.577,829675.192,6567.423
168,3,3,6513283.505,834578.431,6566.535
169,3,3,6511753.264,839480.495,6565.642
170,3,3,6510213.852,844381.377,6564.744
171,3,3,6508665.268,849281.070,6563.840
172,3,3,6507107.510,854179.565,6562.932
173,3,3,6505540.576,859076.856,6562.017
174,3,3,6503964.465,863972.935,6561.098
175,3,3,6502379.176,868867.795,6560.173
176,3,3,6500784.706,873761.428,6559.242
177,3,3,6499181.053,878653.827,6558.307
178,3,3,6497568.217,883544.985,6557.366
179,3,3,6495946.196,888434.893,6556.419
180,3,3,6494314.988,893323.545,6555.467
181,3,3,6492674.590,898210.932,6554.510
182,3,3,6491025.002,903097.049,6553.548
183,3,3,6489366.222,907981.886,6552.580
184,3,3,6487698.248,912865.437,6551.607
185,3,3,6486021.078,917747.695,6550.628
186,3,3,6484334.711,922628.650,6549.644
187,3,3,6482639.145,927508.297,6548.655
188,3,3,6480934.377,932386.627,6547.660
189,3,3,6479220.407,937263.634,6546.660
190,3,3,6477497.232,942139.309,6545.655
191,3,3,6475764.851,947013.645,6544.644
192,3,3,6474023.262,951886.634,6543.628
193,3,3,6472272.463,956758.269,6542.606
194,3,3,6470512.452,961628.543,6541.579
195,3,3,6468743.228,966497.447,6540.547
196,3,3,6466964.788,971364.974,6539.509
197,3,3,6465177.131,976231.117,6538.466
198,3,3,6463380.255,981095.867,6537.418
199,3,3,6461574.158,985959.218,6536.364
200,3,3,6459758.837,990821.162,6535.305
201,3,3,6457934.293,995681.691,6534.240
202,3,3,6456100.521,1000540.797,6533.170
203,3,3,6454257.521,1005398.473,6532.095
204,3,3,6452405.290,1010254.711,6531.014
205,3,3,6450543.827,1015109.504,6529.928
206,3,3,6448673.129,1019962.843,6528.837
207,3,3,6446793.195,1024814.722,6527.740
208,3,3,6444904.023,1029665.132,6526.638
209,3,3,6443005.610,1034514.065,6525.530
210,3,3,6441097.955,1039361.515,6524.417
211,3,3,6439181.056,1044207.473,6523.298
212,3,3,6437254.911,1049051.932,6522.175
213,3,3,6435319.517,1053894.883,6521.045
214,3,3,6433374.873,1058736.320,6519.911
215,3,3,6431420.977,1063576.234,6518.771
216,3,3,6429457.826,1068414.617,6517.625
217,3,3,6427485.419,1073251.462,6516.474
218,3,3,6425503.753,1078086.762,6515.318
219,3,3,6423512.827,1082920.507,6514.156
220,3,3,6421512.638,1087752.691,6512.989
221,3,3,6419503.184,1092583.306,6511.817
222,3,3,6417484.463,1097412.343,6510.639
223,3,3,6415456.474,1102239.795,6509.456
224,3,3,6413419.213,1107065.655,6508.267
225,3,3,6411372.679,1111889.914,6507.073
226,3,3,6409316.870,1116712.564,6505.873
227,3,3,6407251.783,1121533.598,6504.669
228,3,3,6405177.417,1126353.007,6503.458
229,3,3,6403093.768,1131170.784,6502.242
230,3,3,6401000.836,1135986.921,6501.021
231,3,3,6398898.617,1140801.410,6499.795
232,3,3,6396787.110,1145614.244,6498.563
233,3,3,6394666.312,1150425.413,6497.325
234,3,3,6392536.222,1155234.910,6496.082
235,3,3,6390396.836,1160042.728,6494.834
236,3,3,6388248.152,1164848.858,6493.580
237,3,3,6386090.169,1169653.292,6492.321
238,3,3,6383922.884,1174456.022,6491.057
239,3,3,6381746.295,1179257.041,6489.787
240,3,3,6379560.400,1184056.340,6488.511
241,3,3,6377365.195,1188853.911,6487.231
242,3,3,6375160.680,1193649.746,6485.944
243,3,3,6372946.851,1198443.838,6484.653
244,3,3,6370723.706,1203236.178,6483.355
245,3,3,6368491.244,1208026.758,6482.053
246,3,3,6366249.460,1212815.570,6480.745
247,3,3,6363998.354,1217602.606,6479.431
248,3,3,6361737.923,1222387.858,6478.112
249,3,3,6359468.164,1227171.317,6476.788
250,3,3,6357189.076,1231952.976,6475.458
251,3,3,6354900.655,1236732.827,6474.123
252,3,3,6352602.899,1241510.861,6472.782
253,3,3,6350295.806,1246287.070,6471.436
0,1325,1,8371000.000,0.000,8371.000
1,1325,1,8370997.156,6454.545,8371.000
2,1325,1,8370988.623,12909.085,8370.999
3,1325,1,8370974.403,19363.617,8370.997
4,1325,1,8370954.494,25818.135,8370.994
5,1325,1,8370928.896,32272.636,8370.991
6,1325,1,8370897.611,38727.115,8370.987
7,1325,1,8370860.637,45181.567,8370.983
8,1325,1,8370817.975,51635.989,8370.977
9,1325,1,8370769.624,58090.376,8370.971
10,1325,1,8370715.586,64544.724,8370.964
11,1325,1,8370655.859,70999.027,8370.957
12,1325,1,8370590.444,77453.282,8370.949
13,1325,1,8370519.341,83907.485,8370.940
14,1325,1,8370442.550,90361.630,8370.930
15,1325,1,8370360.070,96815.715,8370.920
16,1325,1,8370271.903,103269.733,8370.909
17,1325,1,8370178.048,109723.681,8370.897
18,1325,1,8370078.505,116177.555,8370.885
19,1325,1,8369973.274,122631.350,8370.872
20,1325,1,8369862.355,129085.061,8370.858
21,1325,1,8369745.748,135538.685,8370.843
22,1325,1,8369623.453,141992.216,8370.828
23,1325,1,8369495.471,148445.651,8370.812
24,1325,1,8369361.801,154898.985,8370.795
25,1325,1,8369222.443,161352.214,8370.778
26,1325,1,8369077.398,167805.334,8370.760
27,1325,1,8368926.665,174258.339,8370.741
28,1325,1,8368770.245,180711.226,8370.721
29,1325,1,8368608.138,187163.990,8370.701
30,1325,1,8368440.343,193616.626,8370.680
31,1325,1,8368266.861,200069.132,8370.658
32,1325,1,8368087.692,206521.501,8370.636
33,1325,1,8367902.836,212973.730,8370.613
34,1325,1,8367712.293,219425.814,8370.589
35,1325,1,8367516.062,225877.749,8370.564
36,1325,1,8367314.146,232329.530,8370.539
37,1325,1,8367106.542,238781.154,8370.513
38,1325,1,8366893.252,245232.615,8370.486
39,1325,1,8366674.275,251683.910,8370.459
40,1325,1,8366449.611,258135.034,8370.431
41,1325,1,8366219.262,264585.982,8370.402
42,1325,1,8365983.226,271036.750,8370.373
43,1325,1,8365741.503,277487.334,8370.342
44,1325,1,8365494.095,283937.730,8370.311
45,1325,1,8365241.001,290387.932,8370.280
46,1325,1,8364982.221,296837.937,8370.247
47,1325,1,8364717.755,303287.741,8370.214
48,1325,1,8364447.604,309737.338,8370.180
49,1325,1,8364171.767,316186.724,8370.146
50,1325,1,8363890.244,322635.896,8370.111
51,1325,1,8363603.036,329084.849,8370.075
52,1325,1,8363310.144,335533.577,8370.038
53,1325,1,8363011.566,341982.078,8370.001
54,1325,1,8362707.303,348430.346,8369.963
55,1325,1,8362397.355,354878.378,8369.924
56,1325,1,8362081.723,361326.168,8369.885
57,1325,1,8361760.406,367773.712,8369.844
58,1325,1,8361433.405,374221.007,8369.803
59,1325,1,8361100.720,380668.047,8369.762
60,1325,1,8360762.350,387114.828,8369.720
61,1325,1,8360418.297,393561.346,8369.676
62,1325,1,8360068.559,400007.596,8369.633
63,1325,1,8359713.139,406453.575,8369.588
64,1325,1,8359352.034,412899.277,8369.543
65,1325,1,8358985.246,419344.699,8369.497
66,1325,1,8358612.775,425789.835,8369.451
67,1325,1,8358234.621,432234.682,8369.403
68,1325,1,8357850.784,438679.235,8369.355
69,1325,1,8357461.265,445123.490,8369.307
70,1325,1,8357066.062,451567.442,8369.257
71,1325,1,8356665.178,458011.087,8369.207
72,1325,1,8356258.611,464454.421,8369.156
73,1325,1,8355846.362,470897.438,8369.105
74,1325,1,8355428.431,477340.136,8369.052
75,1325,1,8355004.819,483782.509,8368.999
76,1325,1,8354575.525,490224.553,8368.946
77,1325,1,8354140.550,496666.264,8368.891
78,1325,1,8353699.893,503107.637,8368.836
79,1325,1,8353253.556,509548.668,8368.780
80,1325,1,8352801.538,515989.352,8368.724
81,1325,1,8352343.839,522429.685,8368.667
82,1325,1,8351880.460,528869.663,8368.609
83,1325,1,8351411.401,535309.281,8368.550
84,1325,1,8350936.661,541748.536,8368.491
85,1325,1,8350456.242,548187.422,8368.430
86,1325,1,8349970.144,554625.935,8368.370
87,1325,1,8349478.366,561064.070,8368.308
88,1325,1,8348980.909,567501.824,8368.246
89,1325,1,8348477.773,573939.192,8368.183
90,1325,1,8347968.958,580376.170,8368.119
91,1325,1,8347454.464,586812.753,8368.055
92,1325,1,8346934.293,593248.937,8367.990
93,1325,1,8346408.443,599684.717,8367.924
94,1325,1,8345876.915,606120.089,8367.858
95,1325,1,8345339.710,612555.049,8367.791
96,1325,1,8344796.828,618989.592,8367.723
97,1325,1,8344248.268,625423.714,8367.654
98,1325,1,8343694.031,631857.411,8367.585
99,1325,1,8343134.118,638290.677,8367.515
100,1325,1,8342568.528,644723.510,8367.444
101,1325,1,8341997.262,651155.903,8367.372
102,1325,1,8341420.320,657587.854,8367.300
103,1325,1,8340837.702,664019.357,8367.227
104,1325,1,8340249.409,670450.409,8367.154
105,1325,1,8339655.440,676881.004,8367.080
106,1325,1,8339055.797,683311.138,8367.005
107,1325,1,8338450.479,689740.808,8366.929
108,1325,1,8337839.486,696170.008,8366.852
109,1325,1,8337222.819,702598.734,8366.775
110,1325,1,8336600.478,709026.983,8366.697
111,1325,1,8335972.464,715454.748,8366.619
112,1325,1,8335338.776,721882.027,8366.540
113,1325,1,8334699.415,728308.815,8366.460
114,1325,1,8334054.381,734735.106,8366.379
115,1325,1,8333403.675,741160.898,8366.298
116,1325,1,8332747.296,747586.185,8366.216
117,1325,1,8332085.245,754010.963,8366.133
118,1325,1,8331417.522,760435.228,8366.049
119,1325,1,8330744.128,766858.976,8365.965
120,1325,1,8330065.063,773282.201,8365.880
121,1325,1,8329380.327,779704.900,8365.794
122,1325,1,8328689.920,786127.068,8365.708
123,1325,1,8327993.843,792548.701,8365.621
124,1325,1,8327292.096,798969.794,8365.533
125,1325,1,8326584.679,805390.343,8365.445
126,1325,1,8325871.593,811810.344,8365.356
127,1325,1,8325152.838,818229.793,8365.266
128,1325,1,8324428.414,824648.683,8365.175
129,1325,1,8323698.321,831067.013,8365.084
130,1325,1,8322962.561,837484.776,8364.992
131,1325,1,8322221.132,843901.970,8364.899
132,1325,1,8321474.036,850318.588,8364.806
133,1325,1,8320721.273,856734.628,8364.711
134,1325,1,8319962.843,863150.083,8364.617
135,1325,1,8319198.746,869564.951,8364.521
136,1325,1,8318428.983,875979.227,8364.425
137,1325,1,8317653.554,882392.906,8364.328
138,1325,1,8316872.459,888805.984,8364.230
139,1325,1,8316085.699,895218.457,8364.132
140,1325,1,8315293.274,901630.320,8364.032
141,1325,1,8314495.185,908041.568,8363.933
142,1325,1,8313691.432,914452.198,8363.832
143,1325,1,8312882.014,920862.205,8363.731
144,1325,1,8312066.933,927271.585,8363.629
145,1325,1,8311246.189,933680.333,8363.526
146,1325,1,8310419.782,940088.445,8363.423
147,1325,1,8309587.712,946495.916,8363.319
148,1325,1,8308749.980,952902.742,8363.214
149,1325,1,8307906.587,959308.919,8363.109
150,1325,1,8307057.532,965714.442,8363.002
151,1325,1,8306202.816,972119.307,8362.896
152,1325,1,8305342.439,978523.509,8362.788
153,1325,1,8304476.402,984927.045,8362.680
154,1325,1,8303604.705,991329.909,8362.571
155,1325,1,8302727.348,997732.098,8362.461
156,1325,1,8301844.332,1004133.607,8362.350
157,1325,1,8300955.657,1010534.431,8362.239
158,1325,1,8300061.324,1016934.566,8362.127
159,1325,1,8299161.333,1023334.008,8362.015
160,1325,1,8298255.684,1029732.753,8361.902
161,1325,1,8297344.378,1036130.795,8361.788
162,1325,1,8296427.415,1042528.131,8361.673
163,1325,1,8295504.795,1048924.756,8361.557
164,1325,1,8294576.519,1055320.666,8361.441
165,1325,1,8293642.588,1061715.857,8361.325
166,1325,1,8292703.001,1068110.323,8361.207
167,1325,1,8291757.759,1074504.061,8361.089
168,1325,1,8290806.863,1080897.067,8360.970
169,1325,1,8289850.312,1087289.335,8360.850
170,1325,1,8288888.108,1093680.862,8360.730
171,1325,1,8287920.251,1100071.643,8360.609
172,1325,1,8286946.740,1106461.673,8360.487
173,1325,1,8285967.578,1112850.949,8360.365
174,1325,1,8284982.763,1119239.465,8360.241
175,1325,1,8283992.296,1125627.218,8360.118
176,1325,1,8282996.179,1132014.204,8359.993
177,1325,1,8281994.410,1138400.417,8359.868
178,1325,1,8280986.992,1144785.853,8359.742
179,1325,1,8279973.923,1151170.508,8359.615
180,1325,1,8278955.205,1157554.378,8359.488
181,1325,1,8277930.838,1163937.458,8359.359
182,1325,1,8276900.822,1170319.744,8359.231
183,1325,1,8275865.158,1176701.231,8359.101
184,1325,1,8274823.847,1183081.915,8358.971
185,1325,1,8273776.888,1189461.792,8358.840
186,1325,1,8272724.282,1195840.857,8358.708
187,1325,1,8271666.030,1202219.105,8358.576
188,1325,1,8270602.132,1208596.533,8358.443
189,1325,1,8269532.589,1214973.137,8358.309
190,1325,1,8268457.400,1221348.910,8358.174
191,1325,1,8267376.567,1227723.850,8358.039
192,1325,1,8266290.090,1234097.952,8357.903
193,1325,1,8265197.970,1240471.211,8357.767
194,1325,1,8264100.206,1246843.624,8357.630
195,1325,1,8262996.800,1253215.185,8357.492
196,1325,1,8261887.751,1259585.890,8357.353
197,1325,1,8260773.061,1265955.735,8357.213
198,1325,1,8259652.729,1272324.716,8357.073
199,1325,1,8258526.757,1278692.828,8356.932
200,1325,1,8257395.145,1285060.066,8356.791
201,1325,1,8256257.892,1291426.427,8356.649
202,1325,1,8255115.001,1297791.905,8356.506
203,1325,1,8253966.470,1304156.498,8356.362
204,1325,1,8252812.302,1310520.199,8356.218
205,1325,1,8251652.495,1316883.005,8356.073
206,1325,1,8250487.051,1323244.911,8355.927
207,1325,1,8249315.970,1329605.914,8355.780
208,1325,1,8248139.254,1335966.008,8355.633
209,1325,1,8246956.901,1342325.189,8355.485
210,1325,1,8245768.913,1348683.452,8355.337
211,1325,1,8244575.290,1355040.795,8355.187
212,1325,1,8243376.033,1361397.211,8355.037
213,1325,1,8242171.142,1367752.697,8354.887
214,1325,1,8240960.618,1374107.247,8354.735
215,1325,1,8239744.461,1380460.859,8354.583
216,1325,1,8238522.672,1386813.527,8354.430
217,1325,1,8237295.251,1393165.247,8354.277
218,1325,1,8236062.200,1399516.015,8354.123
219,1325,1,8234823.517,1405865.826,8353.968
220,1325,1,8233579.205,1412214.676,8353.812
221,1325,1,8232329.263,1418562.560,8353.656
222,1325,1,8231073.692,1424909.474,8353.499
223,1325,1,8229812.492,1431255.414,8353.341
224,1325,1,8228545.665,1437600.375,8353.183
225,1325,1,8227273.210,1443944.353,8353.023
